"game_pk","season","official_date","weekday","has_abs_challenges","n_mj_event","n_mj_play","n_mj_overturned","n_called","n_tracked","n_scored","n_zone_from_batter","zone_top_frac","n_agree","agree","agree_final","format_class","signal_conflict"
753222,2024,"2024-05-05","Sunday","TRUE",5,3,5,142,142,142,0,"0.535",133,"0.936620","0.971831","human_called","FALSE"
753300,2024,"2024-05-05","Sunday","TRUE",7,2,4,147,147,147,0,"0.535",141,"0.959184","0.979592","human_called","FALSE"
753450,2024,"2024-05-05","Sunday","TRUE",8,1,6,163,163,163,0,"0.535",140,"0.858896","0.895706","human_called","FALSE"
753526,2024,"2024-05-05","Sunday","TRUE",2,1,1,187,187,187,0,"0.535",179,"0.957219","0.962567","human_called","FALSE"
751505,2024,"2024-05-07","Tuesday","FALSE",0,0,0,193,193,193,0,"0.535",193,"1.000000","1.000000","full_abs","FALSE"
751580,2024,"2024-05-07","Tuesday","FALSE",0,0,0,198,198,198,0,"0.535",197,"0.994949","0.994949","full_abs","FALSE"
751727,2024,"2024-05-07","Tuesday","FALSE",0,0,0,177,177,177,0,"0.535",177,"1.000000","1.000000","full_abs","FALSE"
751809,2024,"2024-05-07","Tuesday","FALSE",0,0,0,202,202,202,0,"0.535",202,"1.000000","1.000000","full_abs","FALSE"
752025,2024,"2024-05-07","Tuesday","FALSE",0,0,0,219,219,219,0,"0.535",219,"1.000000","1.000000","full_abs","FALSE"
752252,2024,"2024-05-07","Tuesday","FALSE",0,0,0,173,173,173,0,"0.535",172,"0.994220","0.994220","full_abs","FALSE"
752477,2024,"2024-05-07","Tuesday","FALSE",0,0,0,165,165,165,0,"0.535",165,"1.000000","1.000000","full_abs","FALSE"
752628,2024,"2024-05-07","Tuesday","FALSE",0,0,0,161,161,161,0,"0.535",161,"1.000000","1.000000","full_abs","FALSE"
752851,2024,"2024-05-07","Tuesday","FALSE",0,0,0,183,183,183,0,"0.535",183,"1.000000","1.000000","full_abs","FALSE"
752927,2024,"2024-05-07","Tuesday","FALSE",0,0,0,157,157,157,0,"0.535",157,"1.000000","1.000000","full_abs","FALSE"
753003,2024,"2024-05-07","Tuesday","FALSE",0,0,0,181,181,181,0,"0.535",181,"1.000000","1.000000","full_abs","FALSE"
753149,2024,"2024-05-07","Tuesday","FALSE",0,0,0,195,195,195,0,"0.535",195,"1.000000","1.000000","full_abs","FALSE"
753298,2024,"2024-05-07","Tuesday","FALSE",0,0,0,198,198,198,0,"0.535",198,"1.000000","1.000000","full_abs","FALSE"
753378,2024,"2024-05-07","Tuesday","FALSE",0,0,0,217,217,217,0,"0.535",217,"1.000000","1.000000","full_abs","FALSE"
753603,2024,"2024-05-07","Tuesday","FALSE",0,0,0,151,151,151,0,"0.535",151,"1.000000","1.000000","full_abs","FALSE"
751502,2024,"2024-05-08","Wednesday","FALSE",0,0,0,190,190,190,0,"0.535",190,"1.000000","1.000000","full_abs","FALSE"
751578,2024,"2024-05-08","Wednesday","FALSE",0,0,0,163,163,163,0,"0.535",163,"1.000000","1.000000","full_abs","FALSE"
751724,2024,"2024-05-08","Wednesday","FALSE",0,0,0,195,195,195,0,"0.535",195,"1.000000","1.000000","full_abs","FALSE"
751806,2024,"2024-05-08","Wednesday","FALSE",0,0,0,186,186,186,0,"0.535",186,"1.000000","1.000000","full_abs","FALSE"
752024,2024,"2024-05-08","Wednesday","FALSE",0,0,0,192,192,192,0,"0.535",192,"1.000000","1.000000","full_abs","FALSE"
752188,2024,"2024-05-08","Wednesday","FALSE",0,0,0,109,109,109,0,"0.535",109,"1.000000","1.000000","full_abs","FALSE"
752250,2024,"2024-05-08","Wednesday","FALSE",0,0,0,185,185,185,0,"0.535",185,"1.000000","1.000000","full_abs","FALSE"
752480,2024,"2024-05-08","Wednesday","FALSE",0,0,0,188,188,188,0,"0.535",188,"1.000000","1.000000","full_abs","FALSE"
752624,2024,"2024-05-08","Wednesday","FALSE",0,0,0,165,165,165,0,"0.535",165,"1.000000","1.000000","full_abs","FALSE"
752849,2024,"2024-05-08","Wednesday","FALSE",0,0,0,169,169,169,0,"0.535",169,"1.000000","1.000000","full_abs","FALSE"
752928,2024,"2024-05-08","Wednesday","FALSE",0,0,0,154,154,154,0,"0.535",153,"0.993506","0.993506","full_abs","FALSE"
753001,2024,"2024-05-08","Wednesday","FALSE",0,0,0,156,156,156,0,"0.535",156,"1.000000","1.000000","full_abs","FALSE"
753151,2024,"2024-05-08","Wednesday","FALSE",0,0,0,222,222,222,0,"0.535",222,"1.000000","1.000000","full_abs","FALSE"
753299,2024,"2024-05-08","Wednesday","FALSE",0,0,0,160,160,160,0,"0.535",160,"1.000000","1.000000","full_abs","FALSE"
753379,2024,"2024-05-08","Wednesday","FALSE",0,0,0,167,167,167,0,"0.535",167,"1.000000","1.000000","full_abs","FALSE"
753602,2024,"2024-05-08","Wednesday","FALSE",0,0,0,120,120,120,0,"0.535",120,"1.000000","1.000000","full_abs","FALSE"
751503,2024,"2024-05-09","Thursday","FALSE",0,0,0,265,265,265,0,"0.535",264,"0.996226","0.996226","full_abs","FALSE"
751576,2024,"2024-05-09","Thursday","FALSE",0,0,0,197,197,197,0,"0.535",197,"1.000000","1.000000","full_abs","FALSE"
751728,2024,"2024-05-09","Thursday","FALSE",0,0,0,159,159,159,0,"0.535",159,"1.000000","1.000000","full_abs","FALSE"
751803,2024,"2024-05-09","Thursday","FALSE",0,0,0,150,150,150,0,"0.535",150,"1.000000","1.000000","full_abs","FALSE"
752022,2024,"2024-05-09","Thursday","FALSE",0,0,0,159,159,159,0,"0.535",159,"1.000000","1.000000","full_abs","FALSE"
752251,2024,"2024-05-09","Thursday","FALSE",0,0,0,138,138,138,0,"0.535",138,"1.000000","1.000000","full_abs","FALSE"
752478,2024,"2024-05-09","Thursday","FALSE",0,0,0,188,188,188,0,"0.535",188,"1.000000","1.000000","full_abs","FALSE"
752622,2024,"2024-05-09","Thursday","FALSE",0,0,0,133,133,133,0,"0.535",133,"1.000000","1.000000","full_abs","FALSE"
752850,2024,"2024-05-09","Thursday","FALSE",0,0,0,183,183,183,0,"0.535",183,"1.000000","1.000000","full_abs","FALSE"
752925,2024,"2024-05-09","Thursday","FALSE",0,0,0,158,158,158,0,"0.535",158,"1.000000","1.000000","full_abs","FALSE"
753000,2024,"2024-05-09","Thursday","FALSE",0,0,0,157,157,157,0,"0.535",157,"1.000000","1.000000","full_abs","FALSE"
753150,2024,"2024-05-09","Thursday","FALSE",0,0,0,184,184,184,0,"0.535",184,"1.000000","1.000000","full_abs","FALSE"
753297,2024,"2024-05-09","Thursday","FALSE",0,0,0,129,129,129,0,"0.535",129,"1.000000","1.000000","full_abs","FALSE"
753381,2024,"2024-05-09","Thursday","FALSE",0,0,0,166,166,166,0,"0.535",166,"1.000000","1.000000","full_abs","FALSE"
753596,2024,"2024-05-09","Thursday","FALSE",0,0,0,193,193,193,0,"0.535",193,"1.000000","1.000000","full_abs","FALSE"
751504,2024,"2024-05-10","Friday","TRUE",4,0,2,146,146,146,0,"0.535",137,"0.938356","0.952055","human_called","FALSE"
751575,2024,"2024-05-10","Friday","TRUE",3,1,2,123,123,123,0,"0.535",111,"0.902439","0.918699","human_called","FALSE"
751725,2024,"2024-05-10","Friday","TRUE",4,2,2,172,172,172,0,"0.535",154,"0.895349","0.906977","human_called","FALSE"
751802,2024,"2024-05-10","Friday","TRUE",7,0,4,176,176,176,0,"0.535",165,"0.937500","0.960227","human_called","FALSE"
752019,2024,"2024-05-10","Friday","TRUE",5,2,4,115,115,115,0,"0.535",103,"0.895652","0.930435","human_called","FALSE"
752246,2024,"2024-05-10","Friday","TRUE",3,1,2,137,137,137,0,"0.535",131,"0.956204","0.970803","human_called","FALSE"
752625,2024,"2024-05-10","Friday","TRUE",9,4,11,189,189,189,0,"0.535",169,"0.894180","0.952381","human_called","FALSE"
752852,2024,"2024-05-10","Friday","TRUE",9,0,6,188,188,188,0,"0.535",171,"0.909574","0.941489","human_called","FALSE"
752926,2024,"2024-05-10","Friday","TRUE",2,2,3,126,126,126,0,"0.535",117,"0.928571","0.952381","human_called","FALSE"
752999,2024,"2024-05-10","Friday","TRUE",3,0,1,194,194,194,0,"0.535",183,"0.943299","0.948454","human_called","FALSE"
753143,2024,"2024-05-10","Friday","TRUE",4,6,5,214,214,214,0,"0.535",199,"0.929907","0.943925","human_called","FALSE"
753295,2024,"2024-05-10","Friday","TRUE",2,2,3,130,130,130,0,"0.535",124,"0.953846","0.969231","human_called","FALSE"
753375,2024,"2024-05-10","Friday","TRUE",4,3,3,165,165,165,0,"0.535",149,"0.903030","0.921212","human_called","FALSE"
753598,2024,"2024-05-10","Friday","TRUE",2,3,2,202,202,202,0,"0.535",188,"0.930693","0.940594","human_called","FALSE"
751501,2024,"2024-05-11","Saturday","TRUE",5,2,3,177,177,177,0,"0.535",159,"0.898305","0.915254","human_called","FALSE"
751579,2024,"2024-05-11","Saturday","TRUE",5,1,2,130,130,130,0,"0.535",126,"0.969231","0.984615","human_called","FALSE"
751721,2024,"2024-05-11","Saturday","TRUE",4,1,2,149,149,149,0,"0.535",141,"0.946309","0.959732","human_called","FALSE"
751801,2024,"2024-05-11","Saturday","TRUE",3,1,3,164,164,164,0,"0.535",155,"0.945122","0.963415","human_called","FALSE"
752020,2024,"2024-05-11","Saturday","TRUE",7,5,7,155,155,155,0,"0.535",142,"0.916129","0.961290","human_called","FALSE"
752247,2024,"2024-05-11","Saturday","TRUE",5,3,6,128,128,128,0,"0.535",113,"0.882812","0.929688","human_called","FALSE"
752472,2024,"2024-05-11","Saturday","TRUE",8,2,8,181,181,181,0,"0.535",163,"0.900552","0.944751","human_called","FALSE"
752481,2024,"2024-05-11","Saturday","TRUE",4,1,3,122,122,122,0,"0.535",109,"0.893443","0.918033","human_called","FALSE"
752626,2024,"2024-05-11","Saturday","TRUE",6,2,4,117,117,117,0,"0.535",106,"0.905983","0.940171","human_called","FALSE"
752844,2024,"2024-05-11","Saturday","TRUE",5,1,3,146,146,146,0,"0.535",139,"0.952055","0.972603","human_called","FALSE"
752920,2024,"2024-05-11","Saturday","TRUE",6,2,2,192,192,192,0,"0.535",177,"0.921875","0.932292","human_called","FALSE"
752998,2024,"2024-05-11","Saturday","TRUE",4,2,2,180,180,180,0,"0.535",169,"0.938889","0.950000","human_called","FALSE"
753144,2024,"2024-05-11","Saturday","TRUE",1,0,1,145,145,145,0,"0.535",139,"0.958621","0.965517","human_called","FALSE"
753296,2024,"2024-05-11","Saturday","TRUE",1,3,1,175,175,175,0,"0.535",165,"0.942857","0.948571","human_called","FALSE"
753377,2024,"2024-05-11","Saturday","TRUE",8,0,6,140,140,140,0,"0.535",130,"0.928571","0.971429","human_called","FALSE"
753600,2024,"2024-05-11","Saturday","TRUE",2,2,1,161,161,161,0,"0.535",150,"0.931677","0.937888","human_called","FALSE"
751498,2024,"2024-05-12","Sunday","TRUE",4,0,2,174,174,174,0,"0.535",166,"0.954023","0.965517","human_called","FALSE"
751577,2024,"2024-05-12","Sunday","TRUE",3,1,1,136,136,136,0,"0.535",130,"0.955882","0.963235","human_called","FALSE"
751720,2024,"2024-05-12","Sunday","TRUE",6,4,6,146,146,146,0,"0.535",134,"0.917808","0.958904","human_called","FALSE"
751800,2024,"2024-05-12","Sunday","TRUE",3,0,2,144,144,144,0,"0.535",137,"0.951389","0.965278","human_called","FALSE"
752021,2024,"2024-05-12","Sunday","TRUE",6,2,3,154,154,154,0,"0.535",146,"0.948052","0.967532","human_called","FALSE"
752249,2024,"2024-05-12","Sunday","TRUE",5,5,8,158,158,158,0,"0.535",146,"0.924051","0.974684","human_called","FALSE"
752473,2024,"2024-05-12","Sunday","TRUE",2,3,2,167,167,167,0,"0.535",157,"0.940120","0.952096","human_called","FALSE"
752623,2024,"2024-05-12","Sunday","TRUE",5,3,4,175,175,175,0,"0.535",163,"0.931429","0.948571","human_called","FALSE"
752846,2024,"2024-05-12","Sunday","TRUE",5,2,2,151,151,151,0,"0.535",142,"0.940397","0.953642","human_called","FALSE"
752919,2024,"2024-05-12","Sunday","TRUE",3,0,0,140,140,140,0,"0.535",135,"0.964286","0.964286","human_called","FALSE"
752996,2024,"2024-05-12","Sunday","TRUE",4,2,3,171,171,171,0,"0.535",154,"0.900585","0.918129","human_called","FALSE"
753145,2024,"2024-05-12","Sunday","TRUE",5,0,2,168,168,168,0,"0.535",154,"0.916667","0.928571","human_called","FALSE"
753294,2024,"2024-05-12","Sunday","TRUE",6,0,2,160,160,160,0,"0.535",147,"0.918750","0.931250","human_called","FALSE"
753376,2024,"2024-05-12","Sunday","TRUE",4,4,4,162,162,162,0,"0.535",153,"0.944444","0.969136","human_called","FALSE"
753599,2024,"2024-05-12","Sunday","TRUE",5,1,2,160,160,160,0,"0.535",156,"0.975000","0.987500","human_called","FALSE"
751426,2024,"2024-05-14","Tuesday","FALSE",0,0,0,193,193,193,0,"0.535",192,"0.994819","0.994819","full_abs","FALSE"
751646,2024,"2024-05-14","Tuesday","FALSE",0,0,0,140,140,140,0,"0.535",140,"1.000000","1.000000","full_abs","FALSE"
751723,2024,"2024-05-14","Tuesday","FALSE",0,0,0,153,153,153,0,"0.535",153,"1.000000","1.000000","full_abs","FALSE"
751946,2024,"2024-05-14","Tuesday","FALSE",0,0,0,145,145,145,0,"0.535",145,"1.000000","1.000000","full_abs","FALSE"
752093,2024,"2024-05-14","Tuesday","FALSE",0,0,0,166,166,166,0,"0.535",166,"1.000000","1.000000","full_abs","FALSE"
752175,2024,"2024-05-14","Tuesday","FALSE",0,0,0,182,182,182,0,"0.535",181,"0.994505","0.994505","full_abs","FALSE"
752327,2024,"2024-05-14","Tuesday","FALSE",0,0,0,161,161,161,0,"0.535",161,"1.000000","1.000000","full_abs","FALSE"
752396,2024,"2024-05-14","Tuesday","FALSE",0,0,0,205,205,205,0,"0.535",205,"1.000000","1.000000","full_abs","FALSE"
752549,2024,"2024-05-14","Tuesday","FALSE",0,0,0,189,189,189,0,"0.535",189,"1.000000","1.000000","full_abs","FALSE"
752845,2024,"2024-05-14","Tuesday","FALSE",0,0,0,114,114,114,0,"0.535",114,"1.000000","1.000000","full_abs","FALSE"
753072,2024,"2024-05-14","Tuesday","FALSE",0,0,0,197,197,197,0,"0.535",197,"1.000000","1.000000","full_abs","FALSE"
753304,2024,"2024-05-14","Tuesday","FALSE",0,0,0,86,86,86,0,"0.535",86,"1.000000","1.000000","full_abs","FALSE"
753448,2024,"2024-05-14","Tuesday","FALSE",0,0,0,199,199,199,0,"0.535",199,"1.000000","1.000000","full_abs","FALSE"
753522,2024,"2024-05-14","Tuesday","FALSE",0,0,0,206,206,206,0,"0.535",206,"1.000000","1.000000","full_abs","FALSE"
751425,2024,"2024-05-15","Wednesday","FALSE",0,0,0,150,150,150,0,"0.535",150,"1.000000","1.000000","full_abs","FALSE"
751643,2024,"2024-05-15","Wednesday","FALSE",0,0,0,132,132,132,0,"0.535",132,"1.000000","1.000000","full_abs","FALSE"
751722,2024,"2024-05-15","Wednesday","FALSE",0,0,0,164,164,164,0,"0.535",164,"1.000000","1.000000","full_abs","FALSE"
751947,2024,"2024-05-15","Wednesday","FALSE",0,0,0,178,178,178,0,"0.535",178,"1.000000","1.000000","full_abs","FALSE"
752095,2024,"2024-05-15","Wednesday","FALSE",0,0,0,186,186,186,0,"0.535",186,"1.000000","1.000000","full_abs","FALSE"
752173,2024,"2024-05-15","Wednesday","FALSE",0,0,0,185,185,185,0,"0.535",185,"1.000000","1.000000","full_abs","FALSE"
752322,2024,"2024-05-15","Wednesday","FALSE",0,0,0,81,81,81,0,"0.535",81,"1.000000","1.000000","full_abs","FALSE"
752395,2024,"2024-05-15","Wednesday","FALSE",0,0,0,143,143,143,0,"0.535",143,"1.000000","1.000000","full_abs","FALSE"
752548,2024,"2024-05-15","Wednesday","FALSE",0,0,0,216,216,216,0,"0.535",216,"1.000000","1.000000","full_abs","FALSE"
752699,2024,"2024-05-15","Wednesday","FALSE",0,0,0,115,115,115,0,"0.535",115,"1.000000","1.000000","full_abs","FALSE"
752701,2024,"2024-05-15","Wednesday","FALSE",0,0,0,108,108,108,0,"0.535",108,"1.000000","1.000000","full_abs","FALSE"
752847,2024,"2024-05-15","Wednesday","FALSE",0,0,0,206,206,206,0,"0.535",206,"1.000000","1.000000","full_abs","FALSE"
753071,2024,"2024-05-15","Wednesday","FALSE",0,0,0,182,182,182,0,"0.535",182,"1.000000","1.000000","full_abs","FALSE"
751427,2024,"2024-05-16","Thursday","FALSE",0,0,0,158,158,158,0,"0.535",157,"0.993671","0.993671","full_abs","FALSE"
751645,2024,"2024-05-16","Thursday","FALSE",0,0,0,179,179,179,0,"0.535",179,"1.000000","1.000000","full_abs","FALSE"
751944,2024,"2024-05-16","Thursday","FALSE",0,0,0,162,162,162,0,"0.535",162,"1.000000","1.000000","full_abs","FALSE"
752092,2024,"2024-05-16","Thursday","FALSE",0,0,0,159,159,159,0,"0.535",159,"1.000000","1.000000","full_abs","FALSE"
752172,2024,"2024-05-16","Thursday","FALSE",0,0,0,233,233,233,0,"0.535",233,"1.000000","1.000000","full_abs","FALSE"
752325,2024,"2024-05-16","Thursday","FALSE",0,0,0,174,174,174,0,"0.535",174,"1.000000","1.000000","full_abs","FALSE"
752393,2024,"2024-05-16","Thursday","FALSE",0,0,0,209,209,209,0,"0.535",209,"1.000000","1.000000","full_abs","FALSE"
752547,2024,"2024-05-16","Thursday","FALSE",0,0,0,193,193,193,0,"0.535",193,"1.000000","1.000000","full_abs","FALSE"
752698,2024,"2024-05-16","Thursday","FALSE",0,0,0,186,186,186,0,"0.535",186,"1.000000","1.000000","full_abs","FALSE"
752848,2024,"2024-05-16","Thursday","FALSE",0,0,0,145,145,145,0,"0.535",145,"1.000000","1.000000","full_abs","FALSE"
753068,2024,"2024-05-16","Thursday","FALSE",0,0,0,153,153,153,0,"0.535",153,"1.000000","1.000000","full_abs","FALSE"
753226,2024,"2024-05-16","Thursday","FALSE",0,0,0,169,169,169,0,"0.535",169,"1.000000","1.000000","full_abs","FALSE"
753227,2024,"2024-05-16","Thursday","FALSE",0,0,0,83,83,83,0,"0.535",83,"1.000000","1.000000","full_abs","FALSE"
753447,2024,"2024-05-16","Thursday","FALSE",0,0,0,150,150,150,0,"0.535",150,"1.000000","1.000000","full_abs","FALSE"
753449,2024,"2024-05-16","Thursday","FALSE",0,0,0,137,137,137,0,"0.535",137,"1.000000","1.000000","full_abs","FALSE"
753523,2024,"2024-05-16","Thursday","FALSE",0,0,0,128,128,128,0,"0.535",128,"1.000000","1.000000","full_abs","FALSE"
753524,2024,"2024-05-16","Thursday","FALSE",0,0,0,114,114,114,0,"0.535",114,"1.000000","1.000000","full_abs","FALSE"
751424,2024,"2024-05-17","Friday","TRUE",4,1,1,134,134,134,0,"0.535",128,"0.955224","0.962687","human_called","FALSE"
751641,2024,"2024-05-17","Friday","TRUE",5,2,4,142,141,141,0,"0.535",132,"0.936170","0.957447","human_called","FALSE"
751715,2024,"2024-05-17","Friday","TRUE",7,0,3,161,161,161,0,"0.535",147,"0.913043","0.931677","human_called","FALSE"
751942,2024,"2024-05-17","Friday","TRUE",4,1,2,158,158,158,0,"0.535",149,"0.943038","0.955696","human_called","FALSE"
752096,2024,"2024-05-17","Friday","TRUE",6,0,2,169,169,169,0,"0.535",154,"0.911243","0.923077","human_called","FALSE"
752170,2024,"2024-05-17","Friday","TRUE",4,1,1,175,175,175,0,"0.535",159,"0.908571","0.914286","human_called","FALSE"
752323,2024,"2024-05-17","Friday","TRUE",4,3,1,180,180,180,0,"0.535",167,"0.927778","0.933333","human_called","FALSE"
752394,2024,"2024-05-17","Friday","TRUE",5,4,7,134,134,134,0,"0.535",125,"0.932836","0.970149","human_called","FALSE"
752702,2024,"2024-05-17","Friday","TRUE",3,1,1,156,156,156,0,"0.535",149,"0.955128","0.961538","human_called","FALSE"
752842,2024,"2024-05-17","Friday","TRUE",3,1,1,195,195,195,0,"0.535",188,"0.964103","0.969231","human_called","FALSE"
753065,2024,"2024-05-17","Friday","TRUE",2,4,0,130,130,130,0,"0.535",123,"0.946154","0.946154","human_called","FALSE"
753217,2024,"2024-05-17","Friday","TRUE",4,4,1,190,190,190,0,"0.535",179,"0.942105","0.947368","human_called","FALSE"
753446,2024,"2024-05-17","Friday","TRUE",2,2,2,145,145,145,0,"0.535",138,"0.951724","0.965517","human_called","FALSE"
753521,2024,"2024-05-17","Friday","TRUE",7,3,6,148,148,148,0,"0.535",132,"0.891892","0.932432","human_called","FALSE"
751422,2024,"2024-05-18","Saturday","TRUE",6,2,5,150,150,150,0,"0.535",133,"0.886667","0.920000","human_called","FALSE"
751642,2024,"2024-05-18","Saturday","TRUE",3,1,1,166,166,166,0,"0.535",156,"0.939759","0.945783","human_called","FALSE"
751718,2024,"2024-05-18","Saturday","TRUE",3,0,3,94,94,94,0,"0.535",87,"0.925532","0.957447","human_called","FALSE"
751719,2024,"2024-05-18","Saturday","TRUE",2,0,1,106,106,106,0,"0.535",105,"0.990566","1.000000","full_abs","TRUE"
751943,2024,"2024-05-18","Saturday","TRUE",4,1,1,155,155,155,0,"0.535",148,"0.954839","0.961290","human_called","FALSE"
752094,2024,"2024-05-18","Saturday","TRUE",7,1,3,165,165,165,0,"0.535",149,"0.903030","0.921212","human_called","FALSE"
752324,2024,"2024-05-18","Saturday","TRUE",5,2,2,175,175,175,0,"0.535",159,"0.908571","0.920000","human_called","FALSE"
752391,2024,"2024-05-18","Saturday","TRUE",6,6,5,146,146,146,0,"0.535",139,"0.952055","0.979452","human_called","FALSE"
752545,2024,"2024-05-18","Saturday","TRUE",3,2,1,96,96,96,0,"0.535",91,"0.947917","0.958333","human_called","FALSE"
752546,2024,"2024-05-18","Saturday","TRUE",2,1,1,118,118,118,0,"0.535",113,"0.957627","0.966102","human_called","FALSE"
752700,2024,"2024-05-18","Saturday","TRUE",7,1,4,213,213,213,0,"0.535",202,"0.948357","0.967136","human_called","FALSE"
752841,2024,"2024-05-18","Saturday","TRUE",4,1,2,146,146,146,0,"0.535",137,"0.938356","0.952055","human_called","FALSE"
753069,2024,"2024-05-18","Saturday","TRUE",5,3,1,158,158,158,0,"0.535",147,"0.930380","0.936709","human_called","FALSE"
753219,2024,"2024-05-18","Saturday","TRUE",4,1,0,202,202,202,0,"0.535",191,"0.945545","0.945545","human_called","FALSE"
753444,2024,"2024-05-18","Saturday","TRUE",4,1,4,149,149,149,0,"0.535",136,"0.912752","0.939597","human_called","FALSE"
753520,2024,"2024-05-18","Saturday","TRUE",3,3,3,161,161,161,0,"0.535",152,"0.944099","0.962733","human_called","FALSE"
752168,2024,"2024-05-19","Sunday","TRUE",3,1,0,131,131,131,0,"0.535",131,"1.000000","1.000000","full_abs","TRUE"
752169,2024,"2024-05-19","Sunday","TRUE",3,0,2,129,129,129,0,"0.535",118,"0.914729","0.930233","human_called","FALSE"
752543,2024,"2024-05-19","Sunday","TRUE",7,0,3,161,161,161,0,"0.535",151,"0.937888","0.956522","human_called","FALSE"
753220,2024,"2024-05-19","Sunday","TRUE",5,0,2,138,138,138,0,"0.535",131,"0.949275","0.963768","human_called","FALSE"
753225,2024,"2024-05-19","Sunday","TRUE",5,1,2,138,138,138,0,"0.535",129,"0.934783","0.949275","human_called","FALSE"
753445,2024,"2024-05-19","Sunday","TRUE",3,1,2,146,146,146,0,"0.535",134,"0.917808","0.931507","human_called","FALSE"
753519,2024,"2024-05-19","Sunday","TRUE",2,2,1,146,146,146,0,"0.535",134,"0.917808","0.924658","human_called","FALSE"
752567,2024,"2024-05-21","Tuesday","FALSE",0,0,0,126,126,126,0,"0.535",126,"1.000000","1.000000","full_abs","FALSE"
752492,2024,"2024-05-23","Thursday","FALSE",0,0,0,117,117,117,0,"0.535",117,"1.000000","1.000000","full_abs","FALSE"
752406,2024,"2024-05-28","Tuesday","FALSE",0,0,0,143,143,143,0,"0.535",143,"1.000000","1.000000","full_abs","FALSE"
752631,2024,"2024-05-30","Thursday","FALSE",0,0,0,141,141,141,0,"0.535",141,"1.000000","1.000000","full_abs","FALSE"
